x1_theta,x2_theta_dot,detJ,trJ,sigma_min,sigma_max,cond2,spectral_radius_J,FTLE_T,T_horizon,dt,near_singular
-1.5707963267948966,-1.1,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.2869338995360015,5.0,0.01,True
-1.5707963267948966,-1.0,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.2353835648311292,5.0,0.01,True
-1.5707963267948966,-0.8999999999999999,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.22317542715451838,5.0,0.01,True
-1.5707963267948966,-0.7999999999999998,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.22288576238594096,5.0,0.01,True
-1.5707963267948966,-0.7,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.2229951320378668,5.0,0.01,True
-1.5707963267948966,-0.5999999999999999,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.22048681746629684,5.0,0.01,True
-1.5707963267948966,-0.5,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.21509494230430157,5.0,0.01,True
-1.5707963267948966,-0.3999999999999999,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.2073825335992162,5.0,0.01,True
-1.5707963267948966,-0.2999999999999998,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.19816226040608095,5.0,0.01,True
-1.5707963267948966,-0.19999999999999996,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.18829700975182267,5.0,0.01,True
-1.5707963267948966,-0.09999999999999987,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.17861401442456862,5.0,0.01,True
-1.5707963267948966,0.0,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.16986752473958652,5.0,0.01,True
-1.5707963267948966,0.10000000000000009,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.1627379549536206,5.0,0.01,True
-1.5707963267948966,0.20000000000000018,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.15786341322702194,5.0,0.01,True
-1.5707963267948966,0.30000000000000027,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.15589310899691466,5.0,0.01,True
-1.5707963267948966,0.40000000000000036,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.1575444353940885,5.0,0.01,True
-1.5707963267948966,0.5,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.1636449303162876,5.0,0.01,True
-1.5707963267948966,0.6000000000000001,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.17515180347394968,5.0,0.01,True
-1.5707963267948966,0.7000000000000002,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.19316293318452504,5.0,0.01,True
-1.5707963267948966,0.8000000000000003,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.21895156220159198,5.0,0.01,True
-1.5707963267948966,0.9000000000000004,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.2540547298381037,5.0,0.01,True
-1.5707963267948966,1.0,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.30038110173194515,5.0,0.01,True
-1.5707963267948966,1.1,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.3600065801714343,5.0,0.01,True
-1.5707963267948966,1.2000000000000002,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.43346884950566483,5.0,0.01,True
-1.5707963267948966,1.3000000000000003,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.5144238336459489,5.0,0.01,True
-1.5707963267948966,1.4000000000000004,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.5809691364375487,5.0,0.01,True
-1.5707963267948966,1.5,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.5956221310733588,5.0,0.01,True
-1.5707963267948966,1.6,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.542165696641555,5.0,0.01,True
-1.5707963267948966,1.7000000000000002,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.472536363333247,5.0,0.01,True
-1.5707963267948966,1.8000000000000003,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.4206204947569907,5.0,0.01,True
-1.5707963267948966,1.9000000000000004,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.37101722563256173,5.0,0.01,True
-1.5707963267948966,2.0,6.123233995736787e-17,0.0,6.123233995736766e-17,1.0,1.6331239353195104e+16,7.82510958117314e-09,0.3260653920824466,5.0,0.01,True
-1.413716694115407,-2.0,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.4030757843353386,5.0,0.01,False
-1.413716694115407,-1.9,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.3648866529880266,5.0,0.01,False
-1.413716694115407,-1.8,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.374059942658361,5.0,0.01,False
-1.413716694115407,-1.7,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.4937573935168109,5.0,0.01,False
-1.413716694115407,-1.6,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.6953346267349327,5.0,0.01,False
-1.413716694115407,-1.5,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.883369569019039,5.0,0.01,False
-1.413716694115407,-1.4,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.5686753511578585,5.0,0.01,False
-1.413716694115407,-1.2999999999999998,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.3909240330184567,5.0,0.01,False
-1.413716694115407,-1.2,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.27929532284601155,5.0,0.01,False
-1.413716694115407,-1.1,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.2309670163950236,5.0,0.01,False
-1.413716694115407,-1.0,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.2190889066383661,5.0,0.01,False
-1.413716694115407,-0.8999999999999999,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.2175036026644781,5.0,0.01,False
-1.413716694115407,-0.7999999999999998,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.2156835838165997,5.0,0.01,False
-1.413716694115407,-0.7,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.21098378226287903,5.0,0.01,False
-1.413716694115407,-0.5999999999999999,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.20329407137532313,5.0,0.01,False
-1.413716694115407,-0.5,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.1932776547384213,5.0,0.01,False
-1.413716694115407,-0.3999999999999999,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.1818264604605636,5.0,0.01,False
-1.413716694115407,-0.2999999999999998,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.16985531066446802,5.0,0.01,False
-1.413716694115407,-0.19999999999999996,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.15819645820983375,5.0,0.01,False
-1.413716694115407,-0.09999999999999987,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.14754200433037187,5.0,0.01,False
-1.413716694115407,0.0,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.1384301754551383,5.0,0.01,False
-1.413716694115407,0.10000000000000009,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.13127537793880079,5.0,0.01,False
-1.413716694115407,0.20000000000000018,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.12643153501825644,5.0,0.01,False
-1.413716694115407,0.30000000000000027,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.12426819833262154,5.0,0.01,False
-1.413716694115407,0.40000000000000036,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.12523634371069553,5.0,0.01,False
-1.413716694115407,0.5,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.12990727168986213,5.0,0.01,False
-1.413716694115407,0.6000000000000001,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.1389828110747473,5.0,0.01,False
-1.413716694115407,0.7000000000000002,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.15329316533911921,5.0,0.01,False
-1.413716694115407,0.8000000000000003,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.1738102925510376,5.0,0.01,False
-1.413716694115407,0.9000000000000004,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.20170913229265938,5.0,0.01,False
-1.413716694115407,1.0,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.23853057433558855,5.0,0.01,False
-1.413716694115407,1.1,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.2865429068964147,5.0,0.01,False
-1.413716694115407,1.2000000000000002,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.3492191761991108,5.0,0.01,False
-1.413716694115407,1.3000000000000003,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.43026549822818416,5.0,0.01,False
-1.413716694115407,1.4000000000000004,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.5258889398678063,5.0,0.01,False
-1.413716694115407,1.5,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.607557614526305,5.0,0.01,False
-1.413716694115407,1.6,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.6196171106444349,5.0,0.01,False
-1.413716694115407,1.7000000000000002,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.5473103541646835,5.0,0.01,False
-1.413716694115407,1.8000000000000003,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.4722481679295394,5.0,0.01,False
-1.413716694115407,1.9000000000000004,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.41489688017886106,5.0,0.01,False
-1.413716694115407,2.0,0.15643446504023092,0.0,0.15643446504023092,1.0,6.392453221499659,0.3955179705654737,0.3596608642907986,5.0,0.01,False
-1.2566370614359172,-2.0,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.3671055200620227,5.0,0.01,False
-1.2566370614359172,-1.9,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.37363865330404966,5.0,0.01,False
-1.2566370614359172,-1.8,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.48931406912440273,5.0,0.01,False
-1.2566370614359172,-1.7,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.6843866907041147,5.0,0.01,False
-1.2566370614359172,-1.6,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.8812896924369602,5.0,0.01,False
-1.2566370614359172,-1.5,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.5686805234809179,5.0,0.01,False
-1.2566370614359172,-1.4,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.39195686462718443,5.0,0.01,False
-1.2566370614359172,-1.2999999999999998,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.2785892887446542,5.0,0.01,False
-1.2566370614359172,-1.2,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.2272366764091323,5.0,0.01,False
-1.2566370614359172,-1.1,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.21286757851187532,5.0,0.01,False
-1.2566370614359172,-1.0,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.20938049749382565,5.0,0.01,False
-1.2566370614359172,-0.8999999999999999,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.2058333014981197,5.0,0.01,False
-1.2566370614359172,-0.7999999999999998,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.19941043776987288,5.0,0.01,False
-1.2566370614359172,-0.7,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.18998556285051765,5.0,0.01,False
-1.2566370614359172,-0.5999999999999999,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.17826844837486205,5.0,0.01,False
-1.2566370614359172,-0.5,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.16521716027754862,5.0,0.01,False
-1.2566370614359172,-0.3999999999999999,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.15180384207492892,5.0,0.01,False
-1.2566370614359172,-0.2999999999999998,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.13888433705127678,5.0,0.01,False
-1.2566370614359172,-0.19999999999999996,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.12712057613534075,5.0,0.01,False
-1.2566370614359172,-0.09999999999999987,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.11695635113782438,5.0,0.01,False
-1.2566370614359172,0.0,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.10864836971002204,5.0,0.01,False
-1.2566370614359172,0.10000000000000009,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.10233992866278463,5.0,0.01,False
-1.2566370614359172,0.20000000000000018,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.09815275394717486,5.0,0.01,False
-1.2566370614359172,0.30000000000000027,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.09627080900935624,5.0,0.01,False
-1.2566370614359172,0.40000000000000036,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.0969963925286124,5.0,0.01,False
-1.2566370614359172,0.5,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.10077022457236609,5.0,0.01,False
-1.2566370614359172,0.6000000000000001,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.1081627579042661,5.0,0.01,False
-1.2566370614359172,0.7000000000000002,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.11985941861317956,5.0,0.01,False
-1.2566370614359172,0.8000000000000003,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.13666445006772074,5.0,0.01,False
-1.2566370614359172,0.9000000000000004,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.1595306775412187,5.0,0.01,False
-1.2566370614359172,1.0,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.1896124081035369,5.0,0.01,False
-1.2566370614359172,1.1,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.22839145664702945,5.0,0.01,False
-1.2566370614359172,1.2000000000000002,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.2781018676862827,5.0,0.01,False
-1.2566370614359172,1.3000000000000003,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.34288277217768515,5.0,0.01,False
-1.2566370614359172,1.4000000000000004,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.4297449473691562,5.0,0.01,False
-1.2566370614359172,1.5,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.539667786084595,5.0,0.01,False
-1.2566370614359172,1.6,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.6352711131960286,5.0,0.01,False
-1.2566370614359172,1.7000000000000002,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.6351091813582825,5.0,0.01,False
-1.2566370614359172,1.8000000000000003,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.5414597772207843,5.0,0.01,False
-1.2566370614359172,1.9000000000000004,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.46521506390658324,5.0,0.01,False
-1.2566370614359172,2.0,0.30901699437494745,0.0,0.30901699437494745,1.0,3.2360679774997894,0.5558929702514211,0.4013373232533063,5.0,0.01,False
-1.0995574287564276,-2.0,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.3677783696863833,5.0,0.01,False
-1.0995574287564276,-1.9,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.46970930780506803,5.0,0.01,False
-1.0995574287564276,-1.8,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.6519390693366495,5.0,0.01,False
-1.0995574287564276,-1.7,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.8959657007816134,5.0,0.01,False
-1.0995574287564276,-1.6,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.589612443416268,5.0,0.01,False
-1.0995574287564276,-1.5,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.4079842281164073,5.0,0.01,False
-1.0995574287564276,-1.4,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.2864804662072566,5.0,0.01,False
-1.0995574287564276,-1.2999999999999998,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.2258256242112079,5.0,0.01,False
-1.0995574287564276,-1.2,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.20583742951384193,5.0,0.01,False
-1.0995574287564276,-1.1,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.19974281647759806,5.0,0.01,False
-1.0995574287564276,-1.0,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.19470854641567437,5.0,0.01,False
-1.0995574287564276,-0.8999999999999999,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.18710048694385362,5.0,0.01,False
-1.0995574287564276,-0.7999999999999998,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.17654956930594032,5.0,0.01,False
-1.0995574287564276,-0.7,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.16372667451600084,5.0,0.01,False
-1.0995574287564276,-0.5999999999999999,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.14962014750597935,5.0,0.01,False
-1.0995574287564276,-0.5,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.13524895018492142,5.0,0.01,False
-1.0995574287564276,-0.3999999999999999,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.12150301663572133,5.0,0.01,False
-1.0995574287564276,-0.2999999999999998,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.1090452832171463,5.0,0.01,False
-1.0995574287564276,-0.19999999999999996,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.09827489305778571,5.0,0.01,False
-1.0995574287564276,-0.09999999999999987,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.08935426358236136,5.0,0.01,False
-1.0995574287564276,0.0,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.08228676936701605,5.0,0.01,False
-1.0995574287564276,0.10000000000000009,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.07701870897589494,5.0,0.01,False
-1.0995574287564276,0.20000000000000018,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.07353720610710517,5.0,0.01,False
-1.0995574287564276,0.30000000000000027,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.07194225627521515,5.0,0.01,False
-1.0995574287564276,0.40000000000000036,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.07248019148668866,5.0,0.01,False
-1.0995574287564276,0.5,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.07553644408090857,5.0,0.01,False
-1.0995574287564276,0.6000000000000001,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.08160278955726039,5.0,0.01,False
-1.0995574287564276,0.7000000000000002,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.09125381626643839,5.0,0.01,False
-1.0995574287564276,0.8000000000000003,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.10516559052126938,5.0,0.01,False
-1.0995574287564276,0.9000000000000004,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.12417500982425576,5.0,0.01,False
-1.0995574287564276,1.0,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.14934010483871116,5.0,0.01,False
-1.0995574287564276,1.1,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.18195959114771518,5.0,0.01,False
-1.0995574287564276,1.2000000000000002,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.2235866551879369,5.0,0.01,False
-1.0995574287564276,1.3000000000000003,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.27633395423514007,5.0,0.01,False
-1.0995574287564276,1.4000000000000004,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.34440295695427103,5.0,0.01,False
-1.0995574287564276,1.5,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.4375615891180562,5.0,0.01,False
-1.0995574287564276,1.6,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.5625820786073457,5.0,0.01,False
-1.0995574287564276,1.7000000000000002,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.6659547486124207,5.0,0.01,False
-1.0995574287564276,1.8000000000000003,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.6343646968850577,5.0,0.01,False
-1.0995574287564276,1.9000000000000004,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.5251794784495655,5.0,0.01,False
-1.0995574287564276,2.0,0.4539904997395468,0.0,0.4539904997395468,1.0,2.2026892645852665,0.6737881712671623,0.4488638656447746,5.0,0.01,False
-0.9424777960769379,-2.0,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.43790305097285326,5.0,0.01,False
-0.9424777960769379,-1.9,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.6024346559309866,5.0,0.01,False
-0.9424777960769379,-1.8,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.8699843274355109,5.0,0.01,False
-0.9424777960769379,-1.7,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.6382115782259521,5.0,0.01,False
-0.9424777960769379,-1.6,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.44151487416162205,5.0,0.01,False
-0.9424777960769379,-1.5,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.30683986524477996,5.0,0.01,False
-0.9424777960769379,-1.4,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.2303649714185752,5.0,0.01,False
-0.9424777960769379,-1.2999999999999998,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.20014888268086445,5.0,0.01,False
-0.9424777960769379,-1.2,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.18990803030371825,5.0,0.01,False
-0.9424777960769379,-1.1,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.18335763171307692,5.0,0.01,False
-0.9424777960769379,-1.0,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.17504390976965747,5.0,0.01,False
-0.9424777960769379,-0.8999999999999999,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.16396905222104052,5.0,0.01,False
-0.9424777960769379,-0.7999999999999998,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.15061485491684515,5.0,0.01,False
-0.9424777960769379,-0.7,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.13593317478148179,5.0,0.01,False
-0.9424777960769379,-0.5999999999999999,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.12096301719273575,5.0,0.01,False
-0.9424777960769379,-0.5,0.5877852522924731,0.0,0.5877852522924731,1.0,1.7013016167040798,0.7666715413346664,0.10663309738845153,5.0,0.01,False
